[2024-11-25T00:00:02.578+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-11-25T00:00:02.598+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-24T00:00:00+00:00 [queued]>
[2024-11-25T00:00:02.607+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-24T00:00:00+00:00 [queued]>
[2024-11-25T00:00:02.608+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2024-11-25T00:00:02.624+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): extract_usa_spending_data_task> on 2024-11-24 00:00:00+00:00
[2024-11-25T00:00:02.642+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=1607) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-11-25T00:00:02.645+0000] {standard_task_runner.py:72} INFO - Started process 1615 to run task
[2024-11-25T00:00:02.642+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'ETL_usa_spending', 'extract_usa_spending_data_task', 'scheduled__2024-11-24T00:00:00+00:00', '--job-id', '238', '--raw', '--subdir', 'DAGS_FOLDER/project_dag.py', '--cfg-path', '/tmp/tmpocqy4myb']
[2024-11-25T00:00:02.646+0000] {standard_task_runner.py:105} INFO - Job 238: Subtask extract_usa_spending_data_task
[2024-11-25T00:00:02.706+0000] {task_command.py:467} INFO - Running <TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-24T00:00:00+00:00 [running]> on host c38f41c7f3f7
[2024-11-25T00:06:12.882+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0014_8620 (Request 145/507)
[2024-11-25T00:06:15.202+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0020_8620 (Request 146/507)
[2024-11-25T00:06:17.924+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-22-MC-72-0001_8620 (Request 147/507)
[2024-11-25T00:06:20.283+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-19-MC-72-0001_8620 (Request 148/507)
[2024-11-25T00:06:22.599+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0014_8620 (Request 149/507)
[2024-11-25T00:06:24.910+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0010_8620 (Request 150/507)
[2024-11-25T00:06:27.251+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-23-MC-72-0001_8620 (Request 151/507)
[2024-11-25T00:06:29.593+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-24-MC-72-0001_8620 (Request 152/507)
[2024-11-25T00:06:31.987+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0013_8620 (Request 153/507)
[2024-11-25T00:06:34.334+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-13-MC-72-0026_8620 (Request 154/507)
[2024-11-25T00:06:36.667+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0017_8620 (Request 155/507)
[2024-11-25T00:06:38.971+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0011_8620 (Request 156/507)
[2024-11-25T00:06:41.315+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0002_8620 (Request 157/507)
[2024-11-25T00:06:43.656+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-15-MC-72-0001_8620 (Request 158/507)
[2024-11-25T00:06:45.973+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-16-MC-72-0001_8620 (Request 159/507)
[2024-11-25T00:06:48.307+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0009_8620 (Request 160/507)
[2024-11-25T00:06:50.659+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-13-MC-72-0023_8620 (Request 161/507)
[2024-11-25T00:06:52.993+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0020_8620 (Request 162/507)
[2024-11-25T00:06:55.323+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-17-MC-72-0001_8620 (Request 163/507)
[2024-11-25T00:06:57.638+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0027_8620 (Request 164/507)
[2024-11-25T00:06:59.972+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0010_8620 (Request 165/507)
[2024-11-25T00:07:02.328+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0020_8620 (Request 166/507)
[2024-11-25T00:07:04.657+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0013_8620 (Request 167/507)
[2024-11-25T00:07:06.990+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0014_8620 (Request 168/507)
[2024-11-25T00:07:09.333+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0017_8620 (Request 169/507)
[2024-11-25T00:07:11.670+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0010_8620 (Request 170/507)
[2024-11-25T00:07:14.003+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0019_8620 (Request 171/507)
[2024-11-25T00:07:16.409+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0013_8620 (Request 172/507)
[2024-11-25T00:07:18.782+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-13-MC-72-0018_8620 (Request 173/507)
[2024-11-25T00:07:21.177+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-13-MC-72-0015_8620 (Request 174/507)
[2024-11-25T00:07:23.505+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0017_8620 (Request 175/507)
[2024-11-25T00:07:25.852+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0002_8620 (Request 176/507)
[2024-11-25T00:07:28.193+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0026_8620 (Request 177/507)
[2024-11-25T00:07:30.525+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0027_8620 (Request 178/507)
[2024-11-25T00:07:32.857+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-21-MC-72-0002_8620 (Request 179/507)
[2024-11-25T00:07:35.223+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0027_8620 (Request 180/507)
[2024-11-25T00:07:37.564+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0018_8620 (Request 181/507)
[2024-11-25T00:07:40.209+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0009_8620 (Request 182/507)
[2024-11-25T00:07:42.562+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0020_8620 (Request 183/507)
[2024-11-25T00:07:44.891+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0019_8620 (Request 184/507)
[2024-11-25T00:07:47.225+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0016_8620 (Request 185/507)
[2024-11-25T00:07:49.566+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MC-72-0002_8620 (Request 186/507)
[2024-11-25T00:07:51.915+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0010_8620 (Request 187/507)
[2024-11-25T00:07:54.640+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0024_8620 (Request 188/507)
[2024-11-25T00:07:56.976+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0019_8620 (Request 189/507)
[2024-11-25T00:07:59.311+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0013_8620 (Request 190/507)
[2024-11-25T00:08:01.627+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0015_8620 (Request 191/507)
[2024-11-25T00:08:03.957+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0017_8620 (Request 192/507)
[2024-11-25T00:08:06.291+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-23-MC-72-0002_8620 (Request 193/507)
[2024-11-25T00:08:08.630+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-22-MC-72-0002_8620 (Request 194/507)
[2024-11-25T00:08:10.968+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-24-MC-72-0009_8620 (Request 195/507)
[2024-11-25T00:08:13.301+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MW-72-0002_8620 (Request 196/507)
[2024-11-25T00:08:15.644+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0026_8620 (Request 197/507)
[2024-11-25T00:08:15.953+0000] {usa_spending_extraction_script.py:128} ERROR - Error fetching data for award ID ASST_NON_B-09-MC-72-0026_8620: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')). Retry 1/3
[2024-11-25T00:08:19.954+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0026_8620 (Request 197/507)
[2024-11-25T00:08:22.306+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0008_8620 (Request 198/507)
[2024-11-25T00:08:24.622+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-15-MC-72-0002_8620 (Request 199/507)
[2024-11-25T00:08:26.963+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-21-MC-72-0009_8620 (Request 200/507)
[2024-11-25T00:08:29.347+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-13-MC-72-0021_8620 (Request 201/507)
[2024-11-25T00:08:31.707+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0026_8620 (Request 202/507)
[2024-11-25T00:08:34.051+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MC-72-0009_8620 (Request 203/507)
[2024-11-25T00:08:36.381+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-23-MC-72-0009_8620 (Request 204/507)
[2024-11-25T00:08:38.749+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0022_8620 (Request 205/507)
[2024-11-25T00:08:41.096+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-22-MC-72-0009_8620 (Request 206/507)
[2024-11-25T00:08:43.453+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-19-MC-72-0002_8620 (Request 207/507)
[2024-11-25T00:08:45.777+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0018_8620 (Request 208/507)
[2024-11-25T00:08:48.140+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0023_8620 (Request 209/507)
[2024-11-25T00:08:50.486+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-19-MC-72-0009_8620 (Request 210/507)
[2024-11-25T00:08:52.853+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-15-MC-72-0009_8620 (Request 211/507)
[2024-11-25T00:08:55.218+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0027_8620 (Request 212/507)
[2024-11-25T00:08:57.554+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0016_8620 (Request 213/507)
[2024-11-25T00:08:59.872+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0018_8620 (Request 214/507)
[2024-11-25T00:09:02.214+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-18-MC-72-0002_8620 (Request 215/507)
[2024-11-25T00:09:04.556+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0024_8620 (Request 216/507)
[2024-11-25T00:09:06.892+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0015_8620 (Request 217/507)
[2024-11-25T00:09:09.246+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0016_8620 (Request 218/507)
[2024-11-25T00:09:11.566+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0024_8620 (Request 219/507)
[2024-11-25T00:09:13.927+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MW-72-0009_8620 (Request 220/507)
[2024-11-25T00:09:16.293+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0019_8620 (Request 221/507)
[2024-11-25T00:09:18.618+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0015_8620 (Request 222/507)
[2024-11-25T00:09:20.946+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0008_8620 (Request 223/507)
[2024-11-25T00:09:23.289+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-16-MC-72-0002_8620 (Request 224/507)
[2024-11-25T00:09:25.602+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0021_8620 (Request 225/507)
[2024-11-25T00:09:25.915+0000] {usa_spending_extraction_script.py:128} ERROR - Error fetching data for award ID ASST_NON_B-10-MC-72-0021_8620: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')). Retry 1/3
[2024-11-25T00:09:29.916+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0021_8620 (Request 225/507)
[2024-11-25T00:09:32.266+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-13-MC-72-0025_8620 (Request 226/507)
[2024-11-25T00:09:34.583+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0026_8620 (Request 227/507)
[2024-11-25T00:09:36.948+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0022_8620 (Request 228/507)
[2024-11-25T00:09:39.376+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0023_8620 (Request 229/507)
[2024-11-25T00:09:41.766+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0022_8620 (Request 230/507)
[2024-11-25T00:09:44.120+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0023_8620 (Request 231/507)
[2024-11-25T00:09:46.467+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0018_8620 (Request 232/507)
[2024-11-25T00:09:48.803+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0011_8620 (Request 233/507)
[2024-11-25T00:09:51.469+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-15-MC-72-0008_8620 (Request 234/507)
[2024-11-25T00:09:53.817+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0016_8620 (Request 235/507)
[2024-11-25T00:09:56.194+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0021_8620 (Request 236/507)
[2024-11-25T00:09:58.568+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0024_8620 (Request 237/507)
[2024-11-25T00:10:00.889+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0017_8620 (Request 238/507)
[2024-11-25T00:10:04.352+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0015_8620 (Request 239/507)
[2024-11-25T00:10:06.686+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-17-MC-72-0002_8620 (Request 240/507)
[2024-11-25T00:10:09.031+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0021_8620 (Request 241/507)
[2024-11-25T00:10:11.352+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-18-MC-72-0008_8620 (Request 242/507)
[2024-11-25T00:10:13.666+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-16-MC-72-0008_8620 (Request 243/507)
[2024-11-25T00:10:16.037+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0025_8620 (Request 244/507)
[2024-11-25T00:10:18.375+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0022_8620 (Request 245/507)
[2024-11-25T00:10:20.708+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0023_8620 (Request 246/507)
[2024-11-25T00:10:23.060+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-13-MC-72-0006_8620 (Request 247/507)
[2024-11-25T00:10:25.437+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MW-72-0008_8620 (Request 248/507)
[2024-11-25T00:10:27.780+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0014_8620 (Request 249/507)
[2024-11-25T00:10:30.114+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0006_8620 (Request 250/507)
[2024-11-25T00:10:32.418+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-19-MC-72-0008_8620 (Request 251/507)
[2024-11-25T00:10:34.758+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-17-MC-72-0008_8620 (Request 252/507)
[2024-11-25T00:10:37.079+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0021_8620 (Request 253/507)
[2024-11-25T00:10:39.414+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0020_8620 (Request 254/507)
[2024-11-25T00:10:42.049+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0013_8620 (Request 255/507)
[2024-11-25T00:10:44.652+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-21-MC-72-0008_8620 (Request 256/507)
[2024-11-25T00:10:46.986+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MC-72-0008_8620 (Request 257/507)
[2024-11-25T00:10:49.413+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-23-MC-72-0008_8620 (Request 258/507)
[2024-11-25T00:10:51.761+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0012_8620 (Request 259/507)
[2024-11-25T00:10:54.119+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0017_8620 (Request 260/507)
[2024-11-25T00:10:56.459+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0025_8620 (Request 261/507)
[2024-11-25T00:10:58.810+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-18-MC-72-0009_8620 (Request 262/507)
[2024-11-25T00:11:01.173+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-22-MC-72-0008_8620 (Request 263/507)
[2024-11-25T00:11:03.503+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0025_8620 (Request 264/507)
[2024-11-25T00:11:05.827+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0006_8620 (Request 265/507)
[2024-11-25T00:11:08.176+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-24-MC-72-0008_8620 (Request 266/507)
[2024-11-25T00:11:10.525+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0011_8620 (Request 267/507)
[2024-11-25T00:11:12.847+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0020_8620 (Request 268/507)
[2024-11-25T00:11:15.194+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MW-72-0006_8620 (Request 269/507)
[2024-11-25T00:11:17.522+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0014_8620 (Request 270/507)
[2024-11-25T00:11:20.165+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0010_8620 (Request 271/507)
[2024-11-25T00:11:22.514+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0012_8620 (Request 272/507)
[2024-11-25T00:11:24.834+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-15-MC-72-0017_8620 (Request 273/507)
[2024-11-25T00:11:27.184+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0027_8620 (Request 274/507)
[2024-11-25T00:11:29.521+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0012_8620 (Request 275/507)
[2024-11-25T00:11:31.861+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-15-MC-72-0020_8620 (Request 276/507)
[2024-11-25T00:11:34.195+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-16-MC-72-0009_8620 (Request 277/507)
[2024-11-25T00:11:36.525+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-15-MC-72-0006_8620 (Request 278/507)
[2024-11-25T00:11:38.874+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0025_8620 (Request 279/507)
[2024-11-25T00:11:41.377+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MW-72-0010_8620 (Request 280/507)
[2024-11-25T00:11:43.740+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-16-MC-72-0017_8620 (Request 281/507)
[2024-11-25T00:11:46.070+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-18-MC-72-0006_8620 (Request 282/507)
[2024-11-25T00:11:48.410+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-17-MC-72-0009_8620 (Request 283/507)
[2024-11-25T00:11:50.734+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0010_8620 (Request 284/507)
