[2024-11-28T00:00:02.886+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-11-28T00:00:02.909+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-27T00:00:00+00:00 [queued]>
[2024-11-28T00:00:02.920+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-27T00:00:00+00:00 [queued]>
[2024-11-28T00:00:02.921+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2024-11-28T00:00:02.939+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): extract_usa_spending_data_task> on 2024-11-27 00:00:00+00:00
[2024-11-28T00:00:02.957+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'ETL_usa_spending', 'extract_usa_spending_data_task', 'scheduled__2024-11-27T00:00:00+00:00', '--job-id', '440', '--raw', '--subdir', 'DAGS_FOLDER/project_dag.py', '--cfg-path', '/tmp/tmp4reqs1w2']
[2024-11-28T00:00:02.960+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=31943) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-11-28T00:00:02.962+0000] {standard_task_runner.py:105} INFO - Job 440: Subtask extract_usa_spending_data_task
[2024-11-28T00:00:02.963+0000] {standard_task_runner.py:72} INFO - Started process 31953 to run task
[2024-11-28T00:00:03.039+0000] {task_command.py:467} INFO - Running <TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-27T00:00:00+00:00 [running]> on host 6a246d8d590f
[2024-11-28T00:06:14.912+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0014_8620 (Request 145/507)
[2024-11-28T00:06:17.281+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0020_8620 (Request 146/507)
[2024-11-28T00:06:19.615+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-22-MC-72-0001_8620 (Request 147/507)
[2024-11-28T00:06:21.973+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-19-MC-72-0001_8620 (Request 148/507)
[2024-11-28T00:06:24.386+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0014_8620 (Request 149/507)
[2024-11-28T00:06:26.746+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0010_8620 (Request 150/507)
[2024-11-28T00:06:29.081+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-23-MC-72-0001_8620 (Request 151/507)
[2024-11-28T00:06:31.654+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-24-MC-72-0001_8620 (Request 152/507)
[2024-11-28T00:06:33.974+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0013_8620 (Request 153/507)
[2024-11-28T00:06:36.310+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-13-MC-72-0026_8620 (Request 154/507)
[2024-11-28T00:06:38.664+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0017_8620 (Request 155/507)
[2024-11-28T00:06:41.031+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0011_8620 (Request 156/507)
[2024-11-28T00:06:43.435+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0002_8620 (Request 157/507)
[2024-11-28T00:06:45.770+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-15-MC-72-0001_8620 (Request 158/507)
[2024-11-28T00:06:48.089+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-16-MC-72-0001_8620 (Request 159/507)
[2024-11-28T00:06:50.436+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0009_8620 (Request 160/507)
[2024-11-28T00:06:52.774+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-13-MC-72-0023_8620 (Request 161/507)
[2024-11-28T00:06:55.121+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0020_8620 (Request 162/507)
[2024-11-28T00:06:57.475+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-17-MC-72-0001_8620 (Request 163/507)
[2024-11-28T00:06:59.826+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0027_8620 (Request 164/507)
[2024-11-28T00:07:02.164+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0010_8620 (Request 165/507)
[2024-11-28T00:07:04.515+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0020_8620 (Request 166/507)
[2024-11-28T00:07:06.845+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0013_8620 (Request 167/507)
[2024-11-28T00:07:09.182+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0014_8620 (Request 168/507)
[2024-11-28T00:07:11.549+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0017_8620 (Request 169/507)
[2024-11-28T00:07:13.874+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0010_8620 (Request 170/507)
[2024-11-28T00:07:16.247+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0019_8620 (Request 171/507)
[2024-11-28T00:07:18.559+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0013_8620 (Request 172/507)
[2024-11-28T00:07:20.968+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-13-MC-72-0018_8620 (Request 173/507)
[2024-11-28T00:07:23.342+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-13-MC-72-0015_8620 (Request 174/507)
[2024-11-28T00:07:25.701+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0017_8620 (Request 175/507)
[2024-11-28T00:07:28.053+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0002_8620 (Request 176/507)
[2024-11-28T00:07:30.423+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0026_8620 (Request 177/507)
[2024-11-28T00:07:32.752+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0027_8620 (Request 178/507)
[2024-11-28T00:07:35.426+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-21-MC-72-0002_8620 (Request 179/507)
[2024-11-28T00:07:37.797+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0027_8620 (Request 180/507)
[2024-11-28T00:07:40.132+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0018_8620 (Request 181/507)
[2024-11-28T00:07:40.464+0000] {usa_spending_extraction_script.py:128} ERROR - Error fetching data for award ID ASST_NON_B-10-MC-72-0018_8620: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')). Retry 1/3
[2024-11-28T00:07:44.465+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0018_8620 (Request 181/507)
[2024-11-28T00:07:44.805+0000] {usa_spending_extraction_script.py:128} ERROR - Error fetching data for award ID ASST_NON_B-10-MC-72-0018_8620: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')). Retry 2/3
[2024-11-28T00:07:48.811+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0018_8620 (Request 181/507)
[2024-11-28T00:07:51.199+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0009_8620 (Request 182/507)
[2024-11-28T00:07:53.543+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0020_8620 (Request 183/507)
[2024-11-28T00:07:55.882+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0019_8620 (Request 184/507)
[2024-11-28T00:07:58.214+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0016_8620 (Request 185/507)
[2024-11-28T00:08:00.542+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MC-72-0002_8620 (Request 186/507)
[2024-11-28T00:08:02.887+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0010_8620 (Request 187/507)
[2024-11-28T00:08:05.225+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0024_8620 (Request 188/507)
[2024-11-28T00:08:07.554+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0019_8620 (Request 189/507)
[2024-11-28T00:08:09.876+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0013_8620 (Request 190/507)
[2024-11-28T00:08:12.205+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0015_8620 (Request 191/507)
[2024-11-28T00:08:14.528+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0017_8620 (Request 192/507)
[2024-11-28T00:08:17.463+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-23-MC-72-0002_8620 (Request 193/507)
[2024-11-28T00:08:19.833+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-22-MC-72-0002_8620 (Request 194/507)
[2024-11-28T00:08:22.178+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-24-MC-72-0009_8620 (Request 195/507)
[2024-11-28T00:08:24.541+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MW-72-0002_8620 (Request 196/507)
[2024-11-28T00:08:26.869+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0026_8620 (Request 197/507)
[2024-11-28T00:08:29.218+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0008_8620 (Request 198/507)
[2024-11-28T00:08:31.598+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-15-MC-72-0002_8620 (Request 199/507)
[2024-11-28T00:08:33.941+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-21-MC-72-0009_8620 (Request 200/507)
[2024-11-28T00:08:36.285+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-13-MC-72-0021_8620 (Request 201/507)
[2024-11-28T00:08:38.616+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0026_8620 (Request 202/507)
[2024-11-28T00:08:41.590+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MC-72-0009_8620 (Request 203/507)
[2024-11-28T00:08:43.922+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-23-MC-72-0009_8620 (Request 204/507)
[2024-11-28T00:08:46.268+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0022_8620 (Request 205/507)
[2024-11-28T00:08:48.594+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-22-MC-72-0009_8620 (Request 206/507)
[2024-11-28T00:08:50.934+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-19-MC-72-0002_8620 (Request 207/507)
[2024-11-28T00:08:53.297+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0018_8620 (Request 208/507)
[2024-11-28T00:08:55.633+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0023_8620 (Request 209/507)
[2024-11-28T00:08:57.948+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-19-MC-72-0009_8620 (Request 210/507)
[2024-11-28T00:09:00.300+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-15-MC-72-0009_8620 (Request 211/507)
[2024-11-28T00:09:02.631+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0027_8620 (Request 212/507)
[2024-11-28T00:09:04.983+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0016_8620 (Request 213/507)
[2024-11-28T00:09:07.338+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0018_8620 (Request 214/507)
[2024-11-28T00:09:09.926+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-18-MC-72-0002_8620 (Request 215/507)
[2024-11-28T00:09:12.288+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0024_8620 (Request 216/507)
[2024-11-28T00:09:14.646+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0015_8620 (Request 217/507)
[2024-11-28T00:09:16.972+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0016_8620 (Request 218/507)
[2024-11-28T00:09:19.338+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0024_8620 (Request 219/507)
[2024-11-28T00:09:21.682+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MW-72-0009_8620 (Request 220/507)
[2024-11-28T00:09:24.042+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0019_8620 (Request 221/507)
[2024-11-28T00:09:26.388+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0015_8620 (Request 222/507)
[2024-11-28T00:09:28.716+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0008_8620 (Request 223/507)
[2024-11-28T00:09:31.065+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-16-MC-72-0002_8620 (Request 224/507)
[2024-11-28T00:09:33.401+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0021_8620 (Request 225/507)
[2024-11-28T00:09:35.727+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-13-MC-72-0025_8620 (Request 226/507)
[2024-11-28T00:09:38.055+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0026_8620 (Request 227/507)
[2024-11-28T00:09:40.425+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0022_8620 (Request 228/507)
[2024-11-28T00:09:42.775+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0023_8620 (Request 229/507)
[2024-11-28T00:09:45.150+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0022_8620 (Request 230/507)
[2024-11-28T00:09:47.498+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0023_8620 (Request 231/507)
[2024-11-28T00:09:49.824+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0018_8620 (Request 232/507)
[2024-11-28T00:09:52.157+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0011_8620 (Request 233/507)
[2024-11-28T00:09:54.519+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-15-MC-72-0008_8620 (Request 234/507)
[2024-11-28T00:09:56.825+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0016_8620 (Request 235/507)
[2024-11-28T00:09:59.212+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0021_8620 (Request 236/507)
[2024-11-28T00:10:01.548+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0024_8620 (Request 237/507)
[2024-11-28T00:10:03.917+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0017_8620 (Request 238/507)
[2024-11-28T00:10:06.260+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0015_8620 (Request 239/507)
[2024-11-28T00:10:08.584+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-17-MC-72-0002_8620 (Request 240/507)
[2024-11-28T00:10:10.924+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0021_8620 (Request 241/507)
[2024-11-28T00:10:13.258+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-18-MC-72-0008_8620 (Request 242/507)
[2024-11-28T00:10:15.604+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-16-MC-72-0008_8620 (Request 243/507)
[2024-11-28T00:10:17.964+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0025_8620 (Request 244/507)
[2024-11-28T00:10:20.308+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0022_8620 (Request 245/507)
[2024-11-28T00:10:22.621+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0023_8620 (Request 246/507)
[2024-11-28T00:10:25.394+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-13-MC-72-0006_8620 (Request 247/507)
[2024-11-28T00:10:27.740+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MW-72-0008_8620 (Request 248/507)
[2024-11-28T00:10:30.070+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0014_8620 (Request 249/507)
[2024-11-28T00:10:32.444+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0006_8620 (Request 250/507)
[2024-11-28T00:10:34.793+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-19-MC-72-0008_8620 (Request 251/507)
[2024-11-28T00:10:37.129+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-17-MC-72-0008_8620 (Request 252/507)
[2024-11-28T00:10:39.473+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0021_8620 (Request 253/507)
[2024-11-28T00:10:41.804+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0020_8620 (Request 254/507)
[2024-11-28T00:10:44.148+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0013_8620 (Request 255/507)
[2024-11-28T00:10:46.473+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-21-MC-72-0008_8620 (Request 256/507)
[2024-11-28T00:10:48.830+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MC-72-0008_8620 (Request 257/507)
[2024-11-28T00:10:51.153+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-23-MC-72-0008_8620 (Request 258/507)
[2024-11-28T00:10:53.504+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-10-MC-72-0012_8620 (Request 259/507)
[2024-11-28T00:10:55.862+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0017_8620 (Request 260/507)
[2024-11-28T00:10:58.213+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0025_8620 (Request 261/507)
[2024-11-28T00:11:00.617+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-18-MC-72-0009_8620 (Request 262/507)
[2024-11-28T00:11:02.947+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-22-MC-72-0008_8620 (Request 263/507)
[2024-11-28T00:11:05.326+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0025_8620 (Request 264/507)
[2024-11-28T00:11:07.660+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0006_8620 (Request 265/507)
[2024-11-28T00:11:10.007+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-24-MC-72-0008_8620 (Request 266/507)
[2024-11-28T00:11:12.395+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0011_8620 (Request 267/507)
[2024-11-28T00:11:14.728+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0020_8620 (Request 268/507)
[2024-11-28T00:11:17.096+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MW-72-0006_8620 (Request 269/507)
[2024-11-28T00:11:19.434+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0014_8620 (Request 270/507)
[2024-11-28T00:11:21.769+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0010_8620 (Request 271/507)
[2024-11-28T00:11:24.123+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-09-MC-72-0012_8620 (Request 272/507)
[2024-11-28T00:11:26.567+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-15-MC-72-0017_8620 (Request 273/507)
[2024-11-28T00:11:28.923+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-12-MC-72-0027_8620 (Request 274/507)
[2024-11-28T00:11:31.258+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-08-MC-72-0012_8620 (Request 275/507)
[2024-11-28T00:11:33.577+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-15-MC-72-0020_8620 (Request 276/507)
[2024-11-28T00:11:35.908+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-16-MC-72-0009_8620 (Request 277/507)
[2024-11-28T00:11:38.238+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-15-MC-72-0006_8620 (Request 278/507)
[2024-11-28T00:11:40.566+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-11-MC-72-0025_8620 (Request 279/507)
[2024-11-28T00:11:42.917+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MW-72-0010_8620 (Request 280/507)
[2024-11-28T00:11:45.322+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-16-MC-72-0017_8620 (Request 281/507)
[2024-11-28T00:11:47.651+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-18-MC-72-0006_8620 (Request 282/507)
[2024-11-28T00:11:50.023+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-17-MC-72-0009_8620 (Request 283/507)
[2024-11-28T00:11:52.380+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0010_8620 (Request 284/507)
